time,divergence_dt,divergence_dt_half,divergence_dt_quarter
5.0220,1.45573588e-05,7.10824773e-06,7.10825502e-06
5.0230,1.45562464e-05,7.11278602e-06,7.11279331e-06
5.0240,1.45551360e-05,7.11732680e-06,7.11733410e-06
5.0250,1.45540275e-05,7.12187007e-06,7.12187738e-06
5.0260,1.45529211e-05,7.12641581e-06,7.12642313e-06
5.0270,1.45518168e-05,7.13096403e-06,7.13097135e-06
5.0280,1.45507146e-05,7.13551470e-06,7.13552204e-06
5.0290,1.45496146e-05,7.14006783e-06,7.14007517e-06
5.0300,1.45485168e-05,7.14462340e-06,7.14463075e-06
5.0310,1.45474214e-05,7.14918140e-06,7.14918876e-06
5.0320,1.45463283e-05,7.15374183e-06,7.15374919e-06
5.0330,1.45452375e-05,7.15830468e-06,7.15831205e-06
5.0340,1.45441493e-05,7.16286993e-06,7.16287731e-06
5.0350,1.45430635e-05,7.16743758e-06,7.16744496e-06
5.0360,1.45419803e-05,7.17200762e-06,7.17201501e-06
5.0370,1.45408997e-05,7.17658004e-06,7.17658744e-06
5.0380,1.45398217e-05,7.18115483e-06,7.18116223e-06
5.0390,1.45387464e-05,7.18573198e-06,7.18573939e-06
5.0400,1.45376739e-05,7.19031148e-06,7.19031891e-06
5.0410,1.45366042e-05,7.19489333e-06,7.19490076e-06
5.0420,1.45355374e-05,7.19947751e-06,7.19948495e-06
5.0430,1.45344734e-05,7.20406402e-06,7.20407147e-06
5.0440,1.45334124e-05,7.20865285e-06,7.20866030e-06
5.0450,1.45323544e-05,7.21324398e-06,7.21325144e-06
5.0460,1.45312994e-05,7.21783740e-06,7.21784487e-06
5.0470,1.45302476e-05,7.22243312e-06,7.22244059e-06
5.0480,1.45291988e-05,7.22703111e-06,7.22703859e-06
5.0490,1.45281533e-05,7.23163137e-06,7.23163886e-06
5.0500,1.45271110e-05,7.23623390e-06,7.23624139e-06
5.0510,1.45260720e-05,7.24083867e-06,7.24084617e-06
5.0520,1.45250363e-05,7.24544568e-06,7.24545319e-06
5.0530,1.45240040e-05,7.25005492e-06,7.25006244e-06
5.0540,1.45229752e-05,7.25466639e-06,7.25467392e-06
5.0550,1.45219498e-05,7.25928007e-06,7.25928760e-06
5.0560,1.45209279e-05,7.26389595e-06,7.26390349e-06
5.0570,1.45199096e-05,7.26851402e-06,7.26852157e-06
5.0580,1.45188949e-05,7.27313427e-06,7.27314183e-06
5.0590,1.45178838e-05,7.27775670e-06,7.27776426e-06
5.0600,1.45168765e-05,7.28238129e-06,7.28238886e-06
5.0610,1.45158729e-05,7.28700803e-06,7.28701561e-06
5.0620,1.45148731e-05,7.29163692e-06,7.29164450e-06
5.0630,1.45138771e-05,7.29626794e-06,7.29627553e-06
5.0640,1.45128850e-05,7.30090108e-06,7.30090868e-06
5.0650,1.45118968e-05,7.30553634e-06,7.30554395e-06
5.0660,1.45109126e-05,7.31017370e-06,7.31018132e-06
5.0670,1.45099324e-05,7.31481316e-06,7.31482078e-06
5.0680,1.45089563e-05,7.31945470e-06,7.31946233e-06
5.0690,1.45079842e-05,7.32409831e-06,7.32410595e-06
5.0700,1.45070163e-05,7.32874399e-06,7.32875164e-06
5.0710,1.45060526e-05,7.33339172e-06,7.33339938e-06
5.0720,1.45050931e-05,7.33804150e-06,7.33804916e-06
5.0730,1.45041379e-05,7.34269331e-06,7.34270098e-06
5.0740,1.45031869e-05,7.34734714e-06,7.34735482e-06
5.0750,1.45022404e-05,7.35200299e-06,7.35201067e-06
5.0760,1.45012982e-05,7.35666083e-06,7.35666852e-06
5.0770,1.45003604e-05,7.36132067e-06,7.36132837e-06
5.0780,1.44994272e-05,7.36598250e-06,7.36599020e-06
5.0790,1.44984984e-05,7.37064629e-06,7.37065400e-06
5.0800,1.44975742e-05,7.37531205e-06,7.37531977e-06
5.0810,1.44966545e-05,7.37997976e-06,7.37998748e-06
5.0820,1.44957396e-05,7.38464940e-06,7.38465714e-06
5.0830,1.44948292e-05,7.38932098e-06,7.38932873e-06
5.0840,1.44939236e-05,7.39399448e-06,7.39400223e-06
5.0850,1.44930228e-05,7.39866989e-06,7.39867765e-06
5.0860,1.44921267e-05,7.40334720e-06,7.40335496e-06
5.0870,1.44912355e-05,7.40802639e-06,7.40803416e-06
5.0880,1.44903491e-05,7.41270746e-06,7.41271524e-06
5.0890,1.44894677e-05,7.41739041e-06,7.41739819e-06
5.0900,1.44885911e-05,7.42207520e-06,7.42208300e-06
5.0910,1.44877196e-05,7.42676184e-06,7.42676965e-06
5.0920,1.44868531e-05,7.43145032e-06,7.43145813e-06
5.0930,1.44859916e-05,7.43614063e-06,7.43614844e-06
5.0940,1.44851352e-05,7.44083274e-06,7.44084057e-06
5.0950,1.44842840e-05,7.44552666e-06,7.44553449e-06
5.0960,1.44834379e-05,7.45022237e-06,7.45023021e-06
5.0970,1.44825970e-05,7.45491986e-06,7.45492771e-06
5.0980,1.44817613e-05,7.45961913e-06,7.45962698e-06
5.0990,1.44809309e-05,7.46432015e-06,7.46432802e-06
5.1000,1.44801059e-05,7.46902292e-06,7.46903079e-06
5.1010,1.44792861e-05,7.47372743e-06,7.47373531e-06
5.1020,1.44784718e-05,7.47843367e-06,7.47844156e-06
5.1030,1.44776628e-05,7.48314163e-06,7.48314952e-06
5.1040,1.44768593e-05,7.48785128e-06,7.48785918e-06
5.1050,1.44760613e-05,7.49256264e-06,7.49257054e-06
5.1060,1.44752688e-05,7.49727567e-06,7.49728359e-06
5.1070,1.44744818e-05,7.50199038e-06,7.50199830e-06
5.1080,1.44737005e-05,7.50670675e-06,7.50671468e-06
5.1090,1.44729247e-05,7.51142477e-06,7.51143270e-06
5.1100,1.44721546e-05,7.51614442e-06,7.51615237e-06
5.1110,1.44713901e-05,7.52086571e-06,7.52087366e-06
5.1120,1.44706314e-05,7.52558861e-06,7.52559657e-06
5.1130,1.44698784e-05,7.53031311e-06,7.53032108e-06
5.1140,1.44691312e-05,7.53503921e-06,7.53504719e-06
5.1150,1.44683898e-05,7.53976690e-06,7.53977488e-06
5.1160,1.44676542e-05,7.54449615e-06,7.54450414e-06
5.1170,1.44669245e-05,7.54922697e-06,7.54923496e-06
5.1180,1.44662007e-05,7.55395933e-06,7.55396733e-06
5.1190,1.44654828e-05,7.55869323e-06,7.55870124e-06
5.1200,1.44647709e-05,7.56342866e-06,7.56343668e-06
5.1210,1.44640650e-05,7.56816560e-06,7.56817363e-06
5.1220,1.44633651e-05,7.57290404e-06,7.57291208e-06
5.1230,1.44626713e-05,7.57764398e-06,7.57765202e-06
5.1240,1.44619835e-05,7.58238540e-06,7.58239345e-06
5.1250,1.44613019e-05,7.58712828e-06,7.58713634e-06
5.1260,1.44606263e-05,7.59187263e-06,7.59188069e-06
5.1270,1.44599570e-05,7.59661842e-06,7.59662649e-06
5.1280,1.44592938e-05,7.60136564e-06,7.60137372e-06
5.1290,1.44586369e-05,7.60611429e-06,7.60612238e-06
5.1300,1.44579862e-05,7.61086435e-06,7.61087244e-06
5.1310,1.44573418e-05,7.61561581e-06,7.61562391e-06
5.1320,1.44567037e-05,7.62036865e-06,7.62037676e-06
5.1330,1.44560720e-05,7.62512288e-06,7.62513100e-06
5.1340,1.44554466e-05,7.62987846e-06,7.62988659e-06
5.1350,1.44548276e-05,7.63463540e-06,7.63464354e-06
5.1360,1.44542150e-05,7.63939369e-06,7.63940183e-06
5.1370,1.44536088e-05,7.64415330e-06,7.64416145e-06
5.1380,1.44530091e-05,7.64891423e-06,7.64892239e-06
5.1390,1.44524159e-05,7.65367647e-06,7.65368463e-06
5.1400,1.44518292e-05,7.65844000e-06,7.65844817e-06
5.1410,1.44512491e-05,7.66320482e-06,7.66321300e-06
5.1420,1.44506755e-05,7.66797090e-06,7.66797909e-06
5.1430,1.44501086e-05,7.67273825e-06,7.67274644e-06
5.1440,1.44495482e-05,7.67750684e-06,7.67751504e-06
5.1450,1.44489945e-05,7.68227667e-06,7.68228488e-06
5.1460,1.44484474e-05,7.68704772e-06,7.68705594e-06
5.1470,1.44479071e-05,7.69181998e-06,7.69182821e-06
5.1480,1.44473734e-05,7.69659344e-06,7.69660168e-06
5.1490,1.44468465e-05,7.70136809e-06,7.70137634e-06
5.1500,1.44463264e-05,7.70614392e-06,7.70615217e-06
5.1510,1.44458130e-05,7.71092091e-06,7.71092917e-06
5.1520,1.44453064e-05,7.71569905e-06,7.71570732e-06
5.1530,1.44448067e-05,7.72047834e-06,7.72048661e-06
5.1540,1.44443138e-05,7.72525875e-06,7.72526703e-06
5.1550,1.44438278e-05,7.73004027e-06,7.73004856e-06
5.1560,1.44433487e-05,7.73482290e-06,7.73483120e-06
5.1570,1.44428765e-05,7.73960663e-06,7.73961493e-06
5.1580,1.44424113e-05,7.74439143e-06,7.74439974e-06
5.1590,1.44419530e-05,7.74917730e-06,7.74918561e-06
5.1600,1.44415016e-05,7.75396422e-06,7.75397255e-06
5.1610,1.44410573e-05,7.75875219e-06,7.75876052e-06
5.1620,1.44406200e-05,7.76354119e-06,7.76354953e-06
5.1630,1.44401898e-05,7.76833121e-06,7.76833956e-06
5.1640,1.44397666e-05,7.77312224e-06,7.77313059e-06
5.1650,1.44393504e-05,7.77791426e-06,7.77792262e-06
5.1660,1.44389414e-05,7.78270726e-06,7.78271563e-06
5.1670,1.44385395e-05,7.78750123e-06,7.78750961e-06
5.1680,1.44381448e-05,7.79229617e-06,7.79230455e-06
5.1690,1.44377572e-05,7.79709204e-06,7.79710044e-06
5.1700,1.44373767e-05,7.80188886e-06,7.80189726e-06
5.1710,1.44370035e-05,7.80668659e-06,7.80669500e-06
5.1720,1.44366375e-05,7.81148523e-06,7.81149365e-06
5.1730,1.44362787e-05,7.81628477e-06,7.81629319e-06
5.1740,1.44359271e-05,7.82108519e-06,7.82109362e-06
5.1750,1.44355828e-05,7.82588649e-06,7.82589493e-06
5.1760,1.44352458e-05,7.83068864e-06,7.83069709e-06
5.1770,1.44349161e-05,7.83549165e-06,7.83550010e-06
5.1780,1.44345937e-05,7.84029549e-06,7.84030395e-06
5.1790,1.44342787e-05,7.84510015e-06,7.84510862e-06
5.1800,1.44339710e-05,7.84990562e-06,7.84991410e-06
5.1810,1.44336706e-05,7.85471189e-06,7.85472037e-06
5.1820,1.44333777e-05,7.85951894e-06,7.85952744e-06
5.1830,1.44330921e-05,7.86432677e-06,7.86433527e-06
5.1840,1.44328139e-05,7.86913536e-06,7.86914387e-06
5.1850,1.44325432e-05,7.87394470e-06,7.87395321e-06
5.1860,1.44322799e-05,7.87875477e-06,7.87876330e-06
5.1870,1.44320241e-05,7.88356557e-06,7.88357410e-06
5.1880,1.44317757e-05,7.88837708e-06,7.88838562e-06
5.1890,1.44315349e-05,7.89318929e-06,7.89319783e-06
5.1900,1.44313015e-05,7.89800218e-06,7.89801073e-06
5.1910,1.44310756e-05,7.90281574e-06,7.90282430e-06
5.1920,1.44308573e-05,7.90762997e-06,7.90763854e-06
5.1930,1.44306465e-05,7.91244485e-06,7.91245342e-06
5.1940,1.44304432e-05,7.91726036e-06,7.91726894e-06
5.1950,1.44302475e-05,7.92207650e-06,7.92208509e-06
5.1960,1.44300594e-05,7.92689324e-06,7.92690184e-06
5.1970,1.44298789e-05,7.93171059e-06,7.93171919e-06
5.1980,1.44297060e-05,7.93652852e-06,7.93653713e-06
5.1990,1.44295407e-05,7.94134702e-06,7.94135564e-06
5.2000,1.44293831e-05,7.94616609e-06,7.94617472e-06
5.2010,1.44292330e-05,7.95098570e-06,7.95099434e-06
5.2020,1.44290907e-05,7.95580585e-06,7.95581449e-06
5.2030,1.44289559e-05,7.96062652e-06,7.96063517e-06
5.2040,1.44288289e-05,7.96544771e-06,7.96545636e-06
5.2050,1.44287095e-05,7.97026939e-06,7.97027805e-06
5.2060,1.44285979e-05,7.97509155e-06,7.97510022e-06
5.2070,1.44284939e-05,7.97991419e-06,7.97992287e-06
5.2080,1.44283977e-05,7.98473729e-06,7.98474597e-06
5.2090,1.44283092e-05,7.98956083e-06,7.98956953e-06
5.2100,1.44282284e-05,7.99438481e-06,7.99439351e-06
5.2110,1.44281553e-05,7.99920921e-06,7.99921792e-06
5.2120,1.44280900e-05,8.00403402e-06,8.00404274e-06
5.2130,1.44280325e-05,8.00885923e-06,8.00886796e-06
5.2140,1.44279828e-05,8.01368482e-06,8.01369356e-06
5.2150,1.44279408e-05,8.01851079e-06,8.01851953e-06
5.2160,1.44279066e-05,8.02333711e-06,8.02334586e-06
5.2170,1.44278802e-05,8.02816378e-06,8.02817253e-06
5.2180,1.44278616e-05,8.03299078e-06,8.03299954e-06
5.2190,1.44278508e-05,8.03781810e-06,8.03782687e-06
5.2200,1.44278479e-05,8.04264573e-06,8.04265451e-06
5.2210,1.44278528e-05,8.04747366e-06,8.04748244e-06
5.2220,1.44278655e-05,8.05230187e-06,8.05231066e-06
5.2230,1.44278860e-05,8.05713035e-06,8.05713915e-06
5.2240,1.44279144e-05,8.06195908e-06,8.06196789e-06
5.2250,1.44279507e-05,8.06678806e-06,8.06679688e-06
5.2260,1.44279948e-05,8.07161727e-06,8.07162610e-06
5.2270,1.44280467e-05,8.07644671e-06,8.07645553e-06
5.2280,1.44281066e-05,8.08127634e-06,8.08128518e-06
5.2290,1.44281743e-05,8.08610617e-06,8.08611502e-06
5.2300,1.44282499e-05,8.09093619e-06,8.09094504e-06
5.2310,1.44283334e-05,8.09576637e-06,8.09577523e-06
5.2320,1.44284248e-05,8.10059670e-06,8.10060557e-06
5.2330,1.44285241e-05,8.10542718e-06,8.10543606e-06
5.2340,1.44286313e-05,8.11025779e-06,8.11026668e-06
5.2350,1.44287464e-05,8.11508852e-06,8.11509741e-06
5.2360,1.44288694e-05,8.11991935e-06,8.11992825e-06
5.2370,1.44290004e-05,8.12475028e-06,8.12475918e-06
5.2380,1.44291392e-05,8.12958128e-06,8.12959019e-06
5.2390,1.44292860e-05,8.13441235e-06,8.13442127e-06
5.2400,1.44294407e-05,8.13924347e-06,8.13925240e-06
5.2410,1.44296034e-05,8.14407464e-06,8.14408357e-06
5.2420,1.44297739e-05,8.14890583e-06,8.14891477e-06
5.2430,1.44299524e-05,8.15373704e-06,8.15374599e-06
5.2440,1.44301389e-05,8.15856825e-06,8.15857721e-06
5.2450,1.44303333e-05,8.16339946e-06,8.16340842e-06
5.2460,1.44305356e-05,8.16823064e-06,8.16823961e-06
5.2470,1.44307459e-05,8.17306178e-06,8.17307076e-06
5.2480,1.44309641e-05,8.17789288e-06,8.17790186e-06
5.2490,1.44311903e-05,8.18272392e-06,8.18273291e-06
5.2500,1.44314244e-05,8.18755488e-06,8.18756388e-06
5.2510,1.44316665e-05,8.19238576e-06,8.19239477e-06
5.2520,1.44319165e-05,8.19721654e-06,8.19722555e-06
5.2530,1.44321745e-05,8.20204720e-06,8.20205623e-06
5.2540,1.44324404e-05,8.20687775e-06,8.20688678e-06
5.2550,1.44327143e-05,8.21170815e-06,8.21171719e-06
5.2560,1.44329961e-05,8.21653841e-06,8.21654746e-06
5.2570,1.44332859e-05,8.22136851e-06,8.22137756e-06
5.2580,1.44335837e-05,8.22619843e-06,8.22620749e-06
5.2590,1.44338894e-05,8.23102816e-06,8.23103723e-06
5.2600,1.44342030e-05,8.23585770e-06,8.23586677e-06
5.2610,1.44345247e-05,8.24068702e-06,8.24069610e-06
5.2620,1.44348542e-05,8.24551611e-06,8.24552520e-06
5.2630,1.44351917e-05,8.25034497e-06,8.25035407e-06
5.2640,1.44355372e-05,8.25517358e-06,8.25518268e-06
5.2650,1.44358906e-05,8.26000192e-06,8.26001103e-06
5.2660,1.44362519e-05,8.26482999e-06,8.26483911e-06
5.2670,1.44366212e-05,8.26965777e-06,8.26966689e-06
5.2680,1.44369984e-05,8.27448524e-06,8.27449438e-06
5.2690,1.44373836e-05,8.27931241e-06,8.27932155e-06
5.2700,1.44377767e-05,8.28413925e-06,8.28414839e-06
5.2710,1.44381777e-05,8.28896574e-06,8.28897490e-06
5.2720,1.44385867e-05,8.29379189e-06,8.29380105e-06
5.2730,1.44390036e-05,8.29861767e-06,8.29862684e-06
5.2740,1.44394284e-05,8.30344308e-06,8.30345225e-06
5.2750,1.44398611e-05,8.30826809e-06,8.30827728e-06
5.2760,1.44403017e-05,8.31309271e-06,8.31310190e-06
5.2770,1.44407503e-05,8.31791691e-06,8.31792611e-06
5.2780,1.44412067e-05,8.32274068e-06,8.32274989e-06
5.2790,1.44416711e-05,8.32756401e-06,8.32757323e-06
5.2800,1.44421433e-05,8.33238689e-06,8.33239611e-06
5.2810,1.44426235e-05,8.33720931e-06,8.33721854e-06
5.2820,1.44431115e-05,8.34203125e-06,8.34204048e-06
5.2830,1.44436074e-05,8.34685269e-06,8.34686194e-06
5.2840,1.44441112e-05,8.35167364e-06,8.35168289e-06
5.2850,1.44446228e-05,8.35649407e-06,8.35650333e-06
5.2860,1.44451423e-05,8.36131397e-06,8.36132324e-06
5.2870,1.44456697e-05,8.36613334e-06,8.36614261e-06
5.2880,1.44462049e-05,8.37095215e-06,8.37096143e-06
5.2890,1.44467480e-05,8.37577040e-06,8.37577969e-06
5.2900,1.44472989e-05,8.38058807e-06,8.38059736e-06
5.2910,1.44478577e-05,8.38540515e-06,8.38541445e-06
5.2920,1.44484242e-05,8.39022163e-06,8.39023094e-06
5.2930,1.44489986e-05,8.39503749e-06,8.39504681e-06
5.2940,1.44495808e-05,8.39985273e-06,8.39986205e-06
5.2950,1.44501708e-05,8.40466733e-06,8.40467666e-06
5.2960,1.44507686e-05,8.40948127e-06,8.40949061e-06
5.2970,1.44513741e-05,8.41429456e-06,8.41430390e-06
5.2980,1.44519875e-05,8.41910716e-06,8.41911651e-06
5.2990,1.44526086e-05,8.42391908e-06,8.42392844e-06
5.3000,1.44532375e-05,8.42873030e-06,8.42873966e-06
5.3010,1.44538741e-05,8.43354080e-06,8.43355017e-06
5.3020,1.44545184e-05,8.43835058e-06,8.43835996e-06
5.3030,1.44551705e-05,8.44315962e-06,8.44316900e-06
5.3040,1.44558304e-05,8.44796790e-06,8.44797730e-06
5.3050,1.44564979e-05,8.45277543e-06,8.45278483e-06
5.3060,1.44571731e-05,8.45758218e-06,8.45759159e-06
5.3070,1.44578560e-05,8.46238815e-06,8.46239756e-06
5.3080,1.44585467e-05,8.46719331e-06,8.46720274e-06
5.3090,1.44592449e-05,8.47199767e-06,8.47200710e-06
5.3100,1.44599509e-05,8.47680120e-06,8.47681064e-06
5.3110,1.44606645e-05,8.48160389e-06,8.48161334e-06
5.3120,1.44613857e-05,8.48640574e-06,8.48641519e-06
5.3130,1.44621146e-05,8.49120673e-06,8.49121618e-06
5.3140,1.44628510e-05,8.49600684e-06,8.49601631e-06
5.3150,1.44635951e-05,8.50080607e-06,8.50081554e-06
5.3160,1.44643468e-05,8.50560440e-06,8.50561388e-06
5.3170,1.44651060e-05,8.51040183e-06,8.51041131e-06
5.3180,1.44658728e-05,8.51519833e-06,8.51520782e-06
5.3190,1.44666472e-05,8.51999390e-06,8.52000340e-06
5.3200,1.44674291e-05,8.52478853e-06,8.52479803e-06
5.3210,1.44682186e-05,8.52958219e-06,8.52959171e-06
5.3220,1.44690155e-05,8.53437489e-06,8.53438442e-06
5.3230,1.44698200e-05,8.53916661e-06,8.53917614e-06
5.3240,1.44706319e-05,8.54395734e-06,8.54396688e-06
5.3250,1.44714514e-05,8.54874706e-06,8.54875660e-06
5.3260,1.44722783e-05,8.55353576e-06,8.55354532e-06
5.3270,1.44731126e-05,8.55832344e-06,8.55833300e-06
5.3280,1.44739544e-05,8.56311007e-06,8.56311964e-06
5.3290,1.44748035e-05,8.56789566e-06,8.56790523e-06
5.3300,1.44756601e-05,8.57268017e-06,8.57268975e-06
5.3310,1.44765241e-05,8.57746361e-06,8.57747320e-06
5.3320,1.44773954e-05,8.58224597e-06,8.58225556e-06
5.3330,1.44782741e-05,8.58702722e-06,8.58703682e-06
5.3340,1.44791602e-05,8.59180736e-06,8.59181697e-06
5.3350,1.44800536e-05,8.59658638e-06,8.59659599e-06
5.3360,1.44809542e-05,8.60136426e-06,8.60137388e-06
5.3370,1.44818622e-05,8.60614099e-06,8.60615062e-06
5.3380,1.44827775e-05,8.61091657e-06,8.61092620e-06
5.3390,1.44837000e-05,8.61569097e-06,8.61570061e-06
5.3400,1.44846297e-05,8.62046419e-06,8.62047384e-06
5.3410,1.44855667e-05,8.62523622e-06,8.62524588e-06
5.3420,1.44865109e-05,8.63000704e-06,8.63001670e-06
5.3430,1.44874623e-05,8.63477665e-06,8.63478632e-06
5.3440,1.44884209e-05,8.63954502e-06,8.63955470e-06
5.3450,1.44893866e-05,8.64431216e-06,8.64432184e-06
5.3460,1.44903594e-05,8.64907804e-06,8.64908773e-06
5.3470,1.44913394e-05,8.65384266e-06,8.65385236e-06
5.3480,1.44923265e-05,8.65860600e-06,8.65861571e-06
5.3490,1.44933206e-05,8.66336806e-06,8.66337777e-06
5.3500,1.44943219e-05,8.66812882e-06,8.66813854e-06
5.3510,1.44953301e-05,8.67288827e-06,8.67289799e-06
5.3520,1.44963454e-05,8.67764639e-06,8.67765612e-06
5.3530,1.44973677e-05,8.68240319e-06,8.68241293e-06
5.3540,1.44983970e-05,8.68715864e-06,8.68716838e-06
5.3550,1.44994332e-05,8.69191273e-06,8.69192249e-06
5.3560,1.45004764e-05,8.69666546e-06,8.69667522e-06
5.3570,1.45015266e-05,8.70141681e-06,8.70142658e-06
5.3580,1.45025836e-05,8.70616677e-06,8.70617654e-06
5.3590,1.45036475e-05,8.71091533e-06,8.71092511e-06
5.3600,1.45047183e-05,8.71566248e-06,8.71567226e-06
5.3610,1.45057959e-05,8.72040820e-06,8.72041800e-06
5.3620,1.45068803e-05,8.72515249e-06,8.72516229e-06
5.3630,1.45079715e-05,8.72989533e-06,8.72990514e-06
5.3640,1.45090696e-05,8.73463672e-06,8.73464653e-06
5.3650,1.45101743e-05,8.73937664e-06,8.73938646e-06
5.3660,1.45112858e-05,8.74411508e-06,8.74412490e-06
5.3670,1.45124040e-05,8.74885203e-06,8.74886186e-06
5.3680,1.45135289e-05,8.75358747e-06,8.75359731e-06
5.3690,1.45146605e-05,8.75832141e-06,8.75833125e-06
5.3700,1.45157987e-05,8.76305382e-06,8.76306367e-06
5.3710,1.45169435e-05,8.76778469e-06,8.76779455e-06
5.3720,1.45180949e-05,8.77251402e-06,8.77252389e-06
5.3730,1.45192529e-05,8.77724179e-06,8.77725167e-06
5.3740,1.45204175e-05,8.78196800e-06,8.78197788e-06
5.3750,1.45215885e-05,8.78669263e-06,8.78670251e-06
5.3760,1.45227661e-05,8.79141566e-06,8.79142556e-06
5.3770,1.45239501e-05,8.79613710e-06,8.79614700e-06
5.3780,1.45251406e-05,8.80085693e-06,8.80086683e-06
5.3790,1.45263375e-05,8.80557513e-06,8.80558504e-06
5.3800,1.45275408e-05,8.81029170e-06,8.81030162e-06
5.3810,1.45287505e-05,8.81500663e-06,8.81501656e-06
5.3820,1.45299665e-05,8.81971990e-06,8.81972983e-06
5.3830,1.45311889e-05,8.82443151e-06,8.82444145e-06
5.3840,1.45324175e-05,8.82914144e-06,8.82915139e-06
5.3850,1.45336524e-05,8.83384968e-06,8.83385964e-06
5.3860,1.45348936e-05,8.83855623e-06,8.83856619e-06
5.3870,1.45361410e-05,8.84326107e-06,8.84327104e-06
5.3880,1.45373946e-05,8.84796419e-06,8.84797417e-06
5.3890,1.45386543e-05,8.85266559e-06,8.85267557e-06
5.3900,1.45399202e-05,8.85736524e-06,8.85737523e-06
5.3910,1.45411922e-05,8.86206314e-06,8.86207314e-06
5.3920,1.45424702e-05,8.86675929e-06,8.86676929e-06
5.3930,1.45437543e-05,8.87145366e-06,8.87146367e-06
5.3940,1.45450445e-05,8.87614625e-06,8.87615627e-06
5.3950,1.45463406e-05,8.88083705e-06,8.88084707e-06
5.3960,1.45476427e-05,8.88552605e-06,8.88553608e-06
5.3970,1.45489508e-05,8.89021323e-06,8.89022327e-06
5.3980,1.45502647e-05,8.89489859e-06,8.89490863e-06
5.3990,1.45515846e-05,8.89958212e-06,8.89959217e-06
5.4000,1.45529103e-05,8.90426381e-06,8.90427386e-06
5.4010,1.45542418e-05,8.90894364e-06,8.90895370e-06
5.4020,1.45555791e-05,8.91362161e-06,8.91363168e-06
5.4030,1.45569221e-05,8.91829770e-06,8.91830778e-06
5.4040,1.45582709e-05,8.92297191e-06,8.92298199e-06
5.4050,1.45596254e-05,8.92764423e-06,8.92765431e-06
5.4060,1.45609856e-05,8.93231464e-06,8.93232473e-06
5.4070,1.45623514e-05,8.93698314e-06,8.93699324e-06
5.4080,1.45637228e-05,8.94164971e-06,8.94165981e-06
5.4090,1.45650998e-05,8.94631435e-06,8.94632446e-06
5.4100,1.45664824e-05,8.95097704e-06,8.95098716e-06
5.4110,1.45678705e-05,8.95563778e-06,8.95564790e-06
5.4120,1.45692640e-05,8.96029655e-06,8.96030669e-06
5.4130,1.45706630e-05,8.96495335e-06,8.96496349e-06
5.4140,1.45720674e-05,8.96960817e-06,8.96961832e-06
5.4150,1.45734772e-05,8.97426099e-06,8.97427115e-06
5.4160,1.45748923e-05,8.97891181e-06,8.97892197e-06
5.4170,1.45763128e-05,8.98356062e-06,8.98357078e-06
5.4180,1.45777386e-05,8.98820740e-06,8.98821757e-06
5.4190,1.45791696e-05,8.99285215e-06,8.99286233e-06
5.4200,1.45806058e-05,8.99749486e-06,8.99750504e-06
5.4210,1.45820472e-05,9.00213551e-06,9.00214570e-06
5.4220,1.45834938e-05,9.00677410e-06,9.00678430e-06
5.4230,1.45849455e-05,9.01141063e-06,9.01142083e-06
5.4240,1.45864022e-05,9.01604507e-06,9.01605528e-06
5.4250,1.45878640e-05,9.02067742e-06,9.02068763e-06
5.4260,1.45893309e-05,9.02530767e-06,9.02531789e-06
5.4270,1.45908027e-05,9.02993581e-06,9.02994603e-06
5.4280,1.45922794e-05,9.03456183e-06,9.03457206e-06
5.4290,1.45937610e-05,9.03918572e-06,9.03919596e-06
5.4300,1.45952476e-05,9.04380748e-06,9.04381772e-06
5.4310,1.45967389e-05,9.04842708e-06,9.04843734e-06
5.4320,1.45982351e-05,9.05304454e-06,9.05305480e-06
5.4330,1.45997360e-05,9.05765982e-06,9.05767009e-06
5.4340,1.46012416e-05,9.06227293e-06,9.06228321e-06
5.4350,1.46027520e-05,9.06688386e-06,9.06689414e-06
